,web1,web2,fib1,fib2
85,102.69288411458334,102.62732747395833,7.641259765625,7.580966796875
86,102.72975911458333,102.67578125,7.6779296875,7.576513671875
87,102.68744791666667,102.658369140625,7.65939453125,7.56259765625
88,102.76066080729167,102.682158203125,7.67427734375,7.576845703125
89,102.67547526041666,102.60173828125,7.665283203125,7.563623046875
90,102.754287109375,102.68617513020833,7.678291015625,7.574912109375
91,102.70109375,102.587763671875,7.670390625,7.568056640625
92,102.77205403645833,102.618125,7.678505859375,7.57712890625
93,102.71109700520833,102.55400065104166,7.6732421875,7.57220703125
94,102.76986002604167,102.64177734375,7.6817578125,7.575517578125
95,102.69601236979166,102.560458984375,7.673349609375,7.57037109375
96,102.73203450520833,102.62173502604166,7.67482421875,7.576748046875
97,102.65719401041666,102.57253255208333,7.67494140625,7.57337890625
98,102.66185546875,102.56867513020833,7.6737109375,7.56494140625
99,102.690615234375,102.583544921875,7.661845703125,7.550732421875
100,102.73570963541667,102.64302408854167,7.68314453125,7.571962890625
101,102.66431966145834,102.57343424479167,7.67287109375,7.555927734375
102,102.695849609375,102.64913411458333,7.685,7.6265625
103,102.6746875,102.58623372395833,7.676240234375,7.629189453125
104,102.773603515625,102.65377604166666,7.682001953125,7.640107421875
105,102.70784830729167,102.60085611979167,7.677568359375,7.640361328125
106,102.76101236979167,102.60625325520833,7.68759765625,7.64958984375
107,102.682978515625,102.5441015625,7.67939453125,7.64353515625
108,102.76844401041667,102.606611328125,7.683681640625,7.650126953125
109,102.67808268229167,102.58693684895833,7.677275390625,7.6491015625
110,102.740986328125,102.62431640625,7.67693359375,7.6753125
111,102.584248046875,102.430234375,7.640595703125,7.656552734375
112,102.535224609375,102.447197265625,7.631865234375,7.676416015625
113,102.412783203125,102.313525390625,7.60451171875,7.66560546875
114,102.41162109375,102.39423177083333,7.600986328125,7.679462890625
115,102.35356770833333,102.3115625,7.594765625,7.674775390625
116,102.38623046875,102.31534830729167,7.600703125,7.67869140625
117,102.3363671875,102.270234375,7.59578125,7.672705078125
118,102.403984375,102.29408528645833,7.59859375,7.681533203125
119,102.34327473958334,102.25557291666667,7.59345703125,7.68109375
120,102.39353841145834,102.28679361979167,7.5980859375,7.68869140625
121,102.3362890625,102.23714192708333,7.59306640625,7.67587890625
122,102.367890625,102.28972005208334,7.579736328125,7.673984375
123,102.33576822916666,102.24194010416667,7.571142578125,7.659892578125
124,102.38410807291666,102.29900065104167,7.585849609375,7.671181640625
125,102.30358723958334,102.2275390625,7.575595703125,7.66169921875
126,102.35343098958333,102.24840169270833,7.5829296875,7.673603515625
127,102.318466796875,102.20672200520833,7.579541015625,7.6651171875
128,102.35466796875,102.27443359375,7.585888671875,7.673505859375
129,102.30064778645833,102.19439778645834,7.577822265625,7.668515625
130,102.361103515625,102.24658854166667,7.588212890625,7.673486328125
131,102.303994140625,102.19760416666666,7.583681640625,7.667236328125
132,102.38876627604166,102.26583984375,7.589423828125,7.676435546875
133,102.29890625,102.22134765625,7.58689453125,7.668095703125
134,102.31974283854167,102.217705078125,7.57865234375,7.68447265625
135,102.24428385416667,102.21501302083334,7.5628125,7.669677734375
136,102.32279622395833,102.26998697916666,7.58212890625,7.663896484375
137,102.2685546875,102.20158203125,7.57259765625,7.62015625
138,102.36235677083333,102.25133138020833,7.586025390625,7.62005859375
139,102.332763671875,102.181171875,7.579912109375,7.614658203125
140,102.39969401041667,102.20574544270833,7.5872265625,7.61517578125
141,102.30887044270834,102.14116861979167,7.581669921875,7.60685546875
142,102.36140625,102.19541666666667,7.5876953125,7.607177734375
143,102.33785481770833,102.14703450520834,7.58115234375,7.598203125
144,102.37051106770834,102.15498372395834,7.58447265625,7.60205078125
145,102.29244791666666,102.1316015625,7.581484375,7.60103515625
146,102.34618489583333,102.16403645833333,7.56509765625,7.565146484375
147,102.29353841145833,102.14348958333333,7.553828125,7.55837890625
148,102.349072265625,102.19382486979167,7.569111328125,7.5707421875
149,102.297783203125,102.14805013020833,7.56109375,7.559931640625
150,102.35283528645833,102.2100390625,7.56919921875,7.572724609375
151,102.31315755208334,102.12755859375,7.55875,7.56958984375
152,102.3726171875,102.16636393229167,7.569970703125,7.576416015625
153,102.260732421875,102.11725911458333,7.565126953125,7.57162109375
154,102.324833984375,102.15639973958334,7.574384765625,7.57607421875
155,102.26466145833334,102.11200846354167,7.57015625,7.5726171875
156,102.31111979166667,102.16434895833333,7.572880859375,7.578388671875
157,102.27159830729167,102.23466145833333,7.573017578125,7.57642578125
158,102.45774739583334,102.59912109375,7.60908203125,7.5679296875
159,102.58162109375,102.5065625,7.607900390625,7.554716796875
160,102.679443359375,102.59679361979167,7.642666015625,7.5734375
161,102.65236653645833,102.53289713541666,7.630361328125,7.56482421875
162,102.699111328125,102.60306966145833,7.640751953125,7.5783984375
163,102.65471354166667,102.52429036458334,7.635439453125,7.569384765625
164,102.74335286458333,102.56595377604167,7.64453125,7.57349609375
165,102.70162760416666,102.46422200520833,7.638095703125,7.569091796875
166,102.787255859375,102.59028971354167,7.6480859375,7.5766796875
167,102.7059765625,102.53653971354167,7.645732421875,7.570673828125
168,102.78593424479166,102.591796875,7.658564453125,7.5784765625
169,102.71940755208334,102.58776692708334,7.650908203125,7.577138671875
170,102.7079296875,102.57302408854167,7.6814453125,7.561162109375
171,102.68638020833333,102.55487630208333,7.665341796875,7.550576171875
172,102.71392578125,102.606240234375,7.68744140625,7.5653125
173,102.65839192708333,102.57476236979167,7.684482421875,7.54970703125
174,102.73988606770833,102.63422526041667,7.691015625,7.566533203125
175,102.72029947916667,102.55888671875,7.683720703125,7.55697265625
176,102.82343098958333,102.64784505208333,7.68939453125,7.564306640625
177,102.740908203125,102.55931966145833,7.680546875,7.559111328125
178,102.82410807291667,102.609326171875,7.686708984375,7.565966796875
179,102.77646484375,102.58052408854167,7.6820703125,7.561201171875
180,102.84270833333333,102.62217447916667,7.686025390625,7.567861328125
181,102.8121875,102.53556640625,7.680595703125,7.5664453125
182,102.81212565104167,102.53875325520833,7.680703125,7.589404296875
183,102.78672526041667,102.47691731770833,7.668876953125,7.586552734375
184,102.83423828125,102.555673828125,7.6821484375,7.63873046875
185,102.78556966145834,102.52907552083333,7.67435546875,7.633447265625
186,102.85739583333333,102.57694986979166,7.685126953125,7.645380859375
187,102.81147135416667,102.527509765625,7.676044921875,7.64017578125
188,102.82708333333333,102.59563151041667,7.689150390625,7.6436328125
189,102.75096354166666,102.55811197916667,7.674873046875,7.64279296875
190,102.81488932291667,102.62095052083333,7.684248046875,7.65396484375
191,102.74808919270833,102.479580078125,7.679873046875,7.654326171875
192,102.757119140625,102.31929036458334,7.687001953125,7.661259765625
193,102.40458333333333,102.18359700520833,7.62087890625,7.654501953125
194,102.38384765625,102.15775716145833,7.578076171875,7.67509765625
195,102.32374348958334,102.10255208333334,7.55814453125,7.660234375
196,102.37025390625,102.1285546875,7.579990234375,7.680126953125
197,102.342001953125,102.12838216145833,7.570478515625,7.673095703125
198,102.38535481770833,102.14720703125,7.576943359375,7.684912109375
199,102.29787760416667,102.08366536458334,7.566689453125,7.6750390625
200,102.3387109375,102.14593424479166,7.5760546875,7.680400390625
201,102.280361328125,102.06147135416667,7.570966796875,7.6760546875
202,102.34733072916667,102.069384765625,7.5760546875,7.6826953125
203,102.251181640625,102.0487109375,7.570009765625,7.675126953125
204,102.321650390625,102.10056640625,7.5733984375,7.68203125
205,102.26453776041667,102.04658528645834,7.571123046875,7.67552734375
206,102.33298502604167,102.10294596354167,7.57578125,7.66623046875
207,102.28554036458333,102.056142578125,7.562197265625,7.6534765625
208,102.366005859375,102.10311197916667,7.579130859375,7.67169921875
209,102.32099934895834,102.05461263020834,7.569638671875,7.664404296875
210,102.35339192708334,102.09391927083334,7.577763671875,7.673330078125
211,102.24939127604166,102.024638671875,7.569599609375,7.6648046875
212,102.31281575520833,102.07300455729167,7.574013671875,7.670732421875
213,102.2518359375,102.01888020833333,7.569189453125,7.664033203125
214,102.31776041666667,102.08604166666667,7.577275390625,7.6712890625
215,102.260361328125,102.01981119791667,7.5739453125,7.664140625
216,102.30865559895834,102.07025716145833,7.58005859375,7.67013671875
217,102.293115234375,102.017373046875,7.573798828125,7.638115234375
218,102.32396809895833,102.05706705729166,7.5780859375,7.572099609375
219,102.277294921875,102.01177083333333,7.560947265625,7.55419921875
220,102.34168294270833,102.07721354166667,7.58029296875,7.575224609375
221,102.26704752604167,101.98075520833333,7.566083984375,7.5616796875
222,102.31858072916667,102.06125325520833,7.575009765625,7.577509765625
223,102.25121419270833,101.99926432291667,7.57083984375,7.57021484375
224,102.27063802083333,102.11474934895833,7.578701171875,7.576376953125
225,102.218291015625,102.05616861979166,7.576982421875,7.573603515625
226,102.260166015625,102.13368815104167,7.580244140625,7.579482421875
227,102.199462890625,102.02000325520834,7.57623046875,7.5730859375
228,102.263740234375,102.11924479166667,7.58083984375,7.580087890625
229,102.212607421875,102.03712239583334,7.57794921875,7.573779296875
230,102.32443684895833,102.05920572916666,7.568828125,7.562294921875
231,102.23583658854167,102.04167643229167,7.55939453125,7.55142578125
232,102.288837890625,102.080166015625,7.575126953125,7.572265625
233,102.234853515625,102.03760416666667,7.564033203125,7.564677734375
234,102.28295572916667,102.11421549479167,7.57361328125,7.571005859375
235,102.21278645833333,102.06437825520834,7.5694921875,7.5631640625
236,102.29530598958333,102.145673828125,7.5777734375,7.578330078125
237,102.22203776041667,102.119404296875,7.57193359375,7.56599609375
238,102.29740234375,102.26708984375,7.578486328125,7.57251953125
239,102.33919921875,102.42179036458333,7.570849609375,7.57001953125
240,102.60260416666667,102.56653971354167,7.63388671875,7.57326171875
241,102.62306640625,102.52579427083333,7.629501953125,7.569912109375
242,102.71793294270833,102.63048177083333,7.66451171875,7.55908203125
243,102.678388671875,102.55429361979166,7.656328125,7.544208984375
244,102.718056640625,102.600947265625,7.67064453125,7.563671875
245,102.688701171875,102.54388346354166,7.656708984375,7.5533984375
246,102.77565104166666,102.61085611979166,7.66419921875,7.5590625
247,102.73307291666667,102.55710286458333,7.658330078125,7.549912109375
248,102.83140299479167,102.64681315104167,7.669072265625,7.561826171875
249,102.76215494791667,102.607353515625,7.663408203125,7.553798828125
250,102.804169921875,102.67301432291667,7.6668359375,7.56515625
251,102.76163411458333,102.60981770833334,7.66361328125,7.5553515625
252,102.84004231770834,102.59993815104167,7.667861328125,7.562314453125
253,102.78461588541667,102.54514973958334,7.662724609375,7.554365234375
254,102.80107421875,102.47906901041667,7.673076171875,7.557734375
255,102.75825846354167,102.45339518229167,7.659140625,7.546630859375
256,102.810263671875,102.51751302083333,7.6728125,7.562275390625
257,102.75161458333334,102.46219401041667,7.66318359375,7.55515625
258,102.8080078125,102.48553385416666,7.674736328125,7.561083984375
259,102.78447916666667,102.428173828125,7.6650390625,7.5531640625
260,102.810517578125,102.52046875,7.674521484375,7.560146484375
261,102.74501302083333,102.47119140625,7.672578125,7.55474609375
262,102.805712890625,102.51243489583334,7.677109375,7.5607421875
263,102.73235026041667,102.43332682291667,7.669560546875,7.558935546875
264,102.77895833333334,102.49828776041667,7.67994140625,7.601748046875
265,102.73383138020833,102.43927083333334,7.669501953125,7.61943359375
266,102.726923828125,102.43529296875,7.68896484375,7.65900390625
267,102.69241861979167,102.40921875,7.681455078125,7.6515625
268,102.748974609375,102.50172200520834,7.69287109375,7.667998046875
269,102.6728125,102.43295247395834,7.679296875,7.6601953125
270,102.74582682291667,102.50066731770833,7.69130859375,7.672353515625
271,102.71324869791667,102.40885091145833,7.682734375,7.667255859375
272,102.74312174479167,102.426435546875,7.687958984375,7.67134765625
273,102.65896158854167,102.17213216145834,7.684501953125,7.66505859375
274,102.514921875,102.06991861979166,7.686552734375,7.674423828125
275,102.238798828125,101.93736653645833,7.6403125,7.671484375
276,102.27947916666666,102.01236979166667,7.6242578125,7.6794921875
277,102.22255208333333,101.94070638020834,7.611064453125,7.673818359375
278,102.239375,101.96533528645833,7.5843359375,7.672802734375
279,102.17965494791666,101.958291015625,7.56810546875,7.662041015625
280,102.26203450520833,101.999716796875,7.589521484375,7.6777734375
281,102.20099609375,101.94797526041667,7.576201171875,7.66435546875
282,102.280712890625,101.99345377604166,7.5868359375,7.6728125
283,102.20390950520833,101.94393880208334,7.580830078125,7.6684765625
284,102.2749609375,102.01494140625,7.588125,7.673125
285,102.24889322916667,102.01403971354166,7.582353515625,7.670771484375
286,102.27029296875,102.06791666666666,7.590185546875,7.679521484375
287,102.21598307291667,102.001455078125,7.583544921875,7.6759765625
288,102.26398763020833,102.06347005208333,7.5909375,7.678212890625
289,102.18356770833333,102.011259765625,7.588671875,7.67265625
